macro_frame,sim_time,logical_name,object_id,data_type,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz
117,0.000000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
117,0.000000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
117,0.000000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,0.364463866,0.260634571,0.727192879,0.520025253,,,,,,
118,0.000000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.460000038,0,0.709999919,1,0,0,0,,,,,,
118,0.000000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.0734155476,0.441994518,0.881924808,-0.14649114,,,,,,
118,0.000000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.460000038,0,0.689999938,1,0,0,0,,,,,,
118,0.000000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,-0.881916404,0.146489501,0.0734184608,0.442011327,,,,,,
118,0.000000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.460000038,0,0.690000057,1,0,0,0,,,,,,
118,0.000000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,-0.364463329,-0.260633945,0.727193236,0.520025432,,,,,,
118,0.000000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.460000038,0,0.709999979,1,0,0,0,,,,,,
118,0.000000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,-0.0734211877,-0.44202736,0.881908298,-0.146488443,,,,,,
118,0.000000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
118,0.000000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,-0.881916761,0.146489605,-0.0734185129,-0.442010522,,,,,,
118,0.000000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
118,0.000000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
118,0.000000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,0.364463866,0.260634571,0.727192879,0.520025253,,,,,,
119,0.000000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.460000038,0,0.709999919,1,0,0,0,,,,,,
119,0.000000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.0734155476,0.441994518,0.881924808,-0.14649114,,,,,,
119,0.000000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.460000038,0,0.689999938,1,0,0,0,,,,,,
119,0.000000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,-0.881916404,0.146489501,0.0734184608,0.442011327,,,,,,
119,0.000000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.460000038,0,0.690000057,1,0,0,0,,,,,,
119,0.000000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,-0.364463329,-0.260633945,0.727193236,0.520025432,,,,,,
119,0.000000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.460000038,0,0.709999979,1,0,0,0,,,,,,
119,0.000000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,-0.0734211877,-0.44202736,0.881908298,-0.146488443,,,,,,
119,0.000000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
119,0.000000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,-0.881916761,0.146489605,-0.0734185129,-0.442010522,,,,,,
119,0.000000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
119,0.000000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
119,0.000000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,0.364463866,0.260634571,0.727192879,0.520025253,,,,,,
120,0.000000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.460000038,0,0.709999919,1,0,0,0,,,,,,
120,0.000000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.0734155476,0.441994518,0.881924808,-0.14649114,,,,,,
120,0.000000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.460000038,0,0.689999938,1,0,0,0,,,,,,
120,0.000000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,-0.881916404,0.146489501,0.0734184608,0.442011327,,,,,,
120,0.000000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.460000038,0,0.690000057,1,0,0,0,,,,,,
120,0.000000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,-0.364463329,-0.260633945,0.727193236,0.520025432,,,,,,
120,0.000000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.460000038,0,0.709999979,1,0,0,0,,,,,,
120,0.000000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,-0.0734211877,-0.44202736,0.881908298,-0.146488443,,,,,,
120,0.000000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
120,0.000000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,-0.881916761,0.146489605,-0.0734185129,-0.442010522,,,,,,
120,0.000000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
120,0.000000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
120,0.000000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,0.364463866,0.260634571,0.727192879,0.520025253,,,,,,
121,0.000000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.460000038,0,0.709999919,1,0,0,0,,,,,,
121,0.000000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.0734155476,0.441994518,0.881924808,-0.14649114,,,,,,
121,0.000000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.460000038,0,0.689999938,1,0,0,0,,,,,,
121,0.000000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,-0.881916404,0.146489501,0.0734184608,0.442011327,,,,,,
121,0.000000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.460000038,0,0.690000057,1,0,0,0,,,,,,
121,0.000000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,-0.364463329,-0.260633945,0.727193236,0.520025432,,,,,,
121,0.000000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.460000038,0,0.709999979,1,0,0,0,,,,,,
121,0.000000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,-0.0734211877,-0.44202736,0.881908298,-0.146488443,,,,,,
121,0.000000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
121,0.000000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,-0.881916761,0.146489605,-0.0734185129,-0.442010522,,,,,,
121,0.000000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
121,0.000000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
121,0.000000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,0.364463866,0.260634571,0.727192879,0.520025253,,,,,,
122,0.000000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.460000038,0,0.709999919,1,0,0,0,,,,,,
122,0.000000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.0734155476,0.441994518,0.881924808,-0.14649114,,,,,,
122,0.000000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.460000038,0,0.689999938,1,0,0,0,,,,,,
122,0.000000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,-0.881916404,0.146489501,0.0734184608,0.442011327,,,,,,
122,0.000000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.460000038,0,0.690000057,1,0,0,0,,,,,,
122,0.000000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,-0.364463329,-0.260633945,0.727193236,0.520025432,,,,,,
122,0.000000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.460000038,0,0.709999979,1,0,0,0,,,,,,
122,0.000000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,-0.0734211877,-0.44202736,0.881908298,-0.146488443,,,,,,
122,0.000000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
122,0.000000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,-0.881916761,0.146489605,-0.0734185129,-0.442010522,,,,,,
122,0.000000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
122,0.000000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
122,0.000000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,0.364463866,0.260634571,0.727192879,0.520025253,,,,,,
123,0.000000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.460000038,0,0.709999919,1,0,0,0,,,,,,
123,0.000000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.0734155476,0.441994518,0.881924808,-0.14649114,,,,,,
123,0.000000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.460000038,0,0.689999938,1,0,0,0,,,,,,
123,0.000000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,-0.881916404,0.146489501,0.0734184608,0.442011327,,,,,,
123,0.000000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.460000038,0,0.690000057,1,0,0,0,,,,,,
123,0.000000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,-0.364463329,-0.260633945,0.727193236,0.520025432,,,,,,
123,0.000000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.460000038,0,0.709999979,1,0,0,0,,,,,,
123,0.000000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,-0.0734211877,-0.44202736,0.881908298,-0.146488443,,,,,,
123,0.000000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
123,0.000000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,-0.881916761,0.146489605,-0.0734185129,-0.442010522,,,,,,
123,0.000000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
123,0.000000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
123,0.000000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,0.364463866,0.260634571,0.727192879,0.520025253,,,,,,
124,0.000000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.460000038,0,0.709999919,1,0,0,0,,,,,,
124,0.000000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.0734155476,0.441994518,0.881924808,-0.14649114,,,,,,
124,0.000000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.460000038,0,0.689999938,1,0,0,0,,,,,,
124,0.000000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,-0.881916404,0.146489501,0.0734184608,0.442011327,,,,,,
124,0.000000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.460000038,0,0.690000057,1,0,0,0,,,,,,
124,0.000000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,-0.364463329,-0.260633945,0.727193236,0.520025432,,,,,,
124,0.000000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.460000038,0,0.709999979,1,0,0,0,,,,,,
124,0.000000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,-0.0734211877,-0.44202736,0.881908298,-0.146488443,,,,,,
124,0.000000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
124,0.000000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,-0.881916761,0.146489605,-0.0734185129,-0.442010522,,,,,,
124,0.000000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
124,0.000000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
124,0.000000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,0.364463866,0.260634571,0.727192879,0.520025253,,,,,,
125,0.000000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.460000038,0,0.709999919,1,0,0,0,,,,,,
125,0.000000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.0734155476,0.441994518,0.881924808,-0.14649114,,,,,,
125,0.000000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.460000038,0,0.689999938,1,0,0,0,,,,,,
125,0.000000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,-0.881916404,0.146489501,0.0734184608,0.442011327,,,,,,
125,0.000000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.460000038,0,0.690000057,1,0,0,0,,,,,,
125,0.000000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,-0.364463329,-0.260633945,0.727193236,0.520025432,,,,,,
125,0.000000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.460000038,0,0.709999979,1,0,0,0,,,,,,
125,0.000000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,-0.0734211877,-0.44202736,0.881908298,-0.146488443,,,,,,
125,0.000000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
125,0.000000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,-0.881916761,0.146489605,-0.0734185129,-0.442010522,,,,,,
125,0.000000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
125,0.000000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
125,0.000000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,0.364463866,0.260634571,0.727192879,0.520025253,,,,,,
126,0.000000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.460000038,0,0.709999919,1,0,0,0,,,,,,
126,0.000000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.0734155476,0.441994518,0.881924808,-0.14649114,,,,,,
126,0.000000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.460000038,0,0.689999938,1,0,0,0,,,,,,
126,0.000000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,-0.881916404,0.146489501,0.0734184608,0.442011327,,,,,,
126,0.000000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.460000038,0,0.690000057,1,0,0,0,,,,,,
126,0.000000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,-0.364463329,-0.260633945,0.727193236,0.520025432,,,,,,
126,0.000000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.460000038,0,0.709999979,1,0,0,0,,,,,,
126,0.000000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,-0.0734211877,-0.44202736,0.881908298,-0.146488443,,,,,,
126,0.000000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
126,0.000000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,-0.881916761,0.146489605,-0.0734185129,-0.442010522,,,,,,
126,0.000000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.460000038,0,0.689999998,1,0,0,0,,,,,,
126,0.000000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
126,0.000000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
127,0.000000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,0.364463866,0.260634571,0.727192879,0.520025253,,,,,,
127,0.000000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.460000038,0,0.709999919,1,0,0,0,,,,,,
127,0.000000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
127,0.000000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
